enrollment_id,student_id,course_code,presentation,status,final_result,credits
OULAD-694536-CCC-2014J,OULAD-694536,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-694680-CCC-2014J,OULAD-694680,CCC,2014J,Completed,Pass,30
OULAD-695653-CCC-2014J,OULAD-695653,CCC,2014J,Completed,Fail,0
OULAD-696234-CCC-2014J,OULAD-696234,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-698024-CCC-2014J,OULAD-698024,CCC,2014J,Completed,Fail,0
OULAD-1078701-CCC-2014J,OULAD-1078701,CCC,2014J,Completed,Pass,30
OULAD-1307784-CCC-2014J,OULAD-1307784,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-1425806-CCC-2014J,OULAD-1425806,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-1468838-CCC-2014J,OULAD-1468838,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-1930949-CCC-2014J,OULAD-1930949,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-1991399-CCC-2014J,OULAD-1991399,CCC,2014J,Completed,Distinction,30
OULAD-2030117-CCC-2014J,OULAD-2030117,CCC,2014J,Completed,Fail,0
OULAD-2039190-CCC-2014J,OULAD-2039190,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2094849-CCC-2014J,OULAD-2094849,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2096918-CCC-2014J,OULAD-2096918,CCC,2014J,Completed,Fail,0
OULAD-2216442-CCC-2014J,OULAD-2216442,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2327472-CCC-2014J,OULAD-2327472,CCC,2014J,Completed,Pass,30
OULAD-2340786-CCC-2014J,OULAD-2340786,CCC,2014J,Completed,Distinction,30
OULAD-2376512-CCC-2014J,OULAD-2376512,CCC,2014J,Completed,Pass,30
OULAD-2394090-CCC-2014J,OULAD-2394090,CCC,2014J,Completed,Pass,30
OULAD-2421961-CCC-2014J,OULAD-2421961,CCC,2014J,Completed,Fail,0
OULAD-2464118-CCC-2014J,OULAD-2464118,CCC,2014J,Completed,Pass,30
OULAD-2469688-CCC-2014J,OULAD-2469688,CCC,2014J,Completed,Pass,30
OULAD-2470326-CCC-2014J,OULAD-2470326,CCC,2014J,Completed,Fail,0
OULAD-2473058-CCC-2014J,OULAD-2473058,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2485655-CCC-2014J,OULAD-2485655,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2585270-CCC-2014J,OULAD-2585270,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2613746-CCC-2014J,OULAD-2613746,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2622627-CCC-2014J,OULAD-2622627,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2677097-CCC-2014J,OULAD-2677097,CCC,2014J,Withdrawn,Withdrawn,0
OULAD-2691267-CCC-2014J,OULAD-2691267,CCC,2014J,Completed,Pass,30
OULAD-86047-DDD-2013B,OULAD-86047,DDD,2013B,Completed,Pass,30
OULAD-111360-DDD-2013B,OULAD-111360,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-171896-DDD-2013B,OULAD-171896,DDD,2013B,Completed,Pass,30
OULAD-227491-DDD-2013B,OULAD-227491,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-240755-DDD-2013B,OULAD-240755,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-260639-DDD-2013B,OULAD-260639,DDD,2013B,Completed,Fail,0
OULAD-263524-DDD-2013B,OULAD-263524,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-283618-DDD-2013B,OULAD-283618,DDD,2013B,Completed,Pass,30
OULAD-350690-DDD-2013B,OULAD-350690,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-358075-DDD-2013B,OULAD-358075,DDD,2013B,Completed,Pass,30
OULAD-366310-DDD-2013B,OULAD-366310,DDD,2013B,Completed,Pass,30
OULAD-369908-DDD-2013B,OULAD-369908,DDD,2013B,Completed,Pass,30
OULAD-387289-DDD-2013B,OULAD-387289,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-391638-DDD-2013B,OULAD-391638,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-410886-DDD-2013B,OULAD-410886,DDD,2013B,Completed,Pass,30
OULAD-415695-DDD-2013B,OULAD-415695,DDD,2013B,Completed,Fail,0
OULAD-430516-DDD-2013B,OULAD-430516,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-472060-DDD-2013B,OULAD-472060,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-473640-DDD-2013B,OULAD-473640,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-479607-DDD-2013B,OULAD-479607,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-480929-DDD-2013B,OULAD-480929,DDD,2013B,Completed,Distinction,30
OULAD-485519-DDD-2013B,OULAD-485519,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-494919-DDD-2013B,OULAD-494919,DDD,2013B,Completed,Pass,30
OULAD-498363-DDD-2013B,OULAD-498363,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-500006-DDD-2013B,OULAD-500006,DDD,2013B,Completed,Pass,30
OULAD-504602-DDD-2013B,OULAD-504602,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-513687-DDD-2013B,OULAD-513687,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-514218-DDD-2013B,OULAD-514218,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-522538-DDD-2013B,OULAD-522538,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-524020-DDD-2013B,OULAD-524020,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-524137-DDD-2013B,OULAD-524137,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-524378-DDD-2013B,OULAD-524378,DDD,2013B,Completed,Pass,30
OULAD-531047-DDD-2013B,OULAD-531047,DDD,2013B,Completed,Pass,30
OULAD-531075-DDD-2013B,OULAD-531075,DDD,2013B,Completed,Fail,0
OULAD-532988-DDD-2013B,OULAD-532988,DDD,2013B,Completed,Fail,0
OULAD-533004-DDD-2013B,OULAD-533004,DDD,2013B,Completed,Fail,0
OULAD-536999-DDD-2013B,OULAD-536999,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-540530-DDD-2013B,OULAD-540530,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-540686-DDD-2013B,OULAD-540686,DDD,2013B,Completed,Pass,30
OULAD-545704-DDD-2013B,OULAD-545704,DDD,2013B,Completed,Pass,30
OULAD-547784-DDD-2013B,OULAD-547784,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-552166-DDD-2013B,OULAD-552166,DDD,2013B,Completed,Pass,30
OULAD-554691-DDD-2013B,OULAD-554691,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-554885-DDD-2013B,OULAD-554885,DDD,2013B,Completed,Fail,0
OULAD-556918-DDD-2013B,OULAD-556918,DDD,2013B,Completed,Pass,30
OULAD-560114-DDD-2013B,OULAD-560114,DDD,2013B,Completed,Pass,30
OULAD-560311-DDD-2013B,OULAD-560311,DDD,2013B,Completed,Pass,30
OULAD-596620-DDD-2013B,OULAD-596620,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-1311171-DDD-2013B,OULAD-1311171,DDD,2013B,Completed,Pass,30
OULAD-1766513-DDD-2013B,OULAD-1766513,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-1935774-DDD-2013B,OULAD-1935774,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-1962854-DDD-2013B,OULAD-1962854,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-2063578-DDD-2013B,OULAD-2063578,DDD,2013B,Completed,Distinction,30
OULAD-2082180-DDD-2013B,OULAD-2082180,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-2094546-DDD-2013B,OULAD-2094546,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-2232218-DDD-2013B,OULAD-2232218,DDD,2013B,Withdrawn,Withdrawn,0
OULAD-8462-DDD-2013J,OULAD-8462,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-111360-DDD-2013J,OULAD-111360,DDD,2013J,Completed,Fail,0
OULAD-165178-DDD-2013J,OULAD-165178,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-189624-DDD-2013J,OULAD-189624,DDD,2013J,Completed,Pass,30
OULAD-227491-DDD-2013J,OULAD-227491,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-228695-DDD-2013J,OULAD-228695,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-236150-DDD-2013J,OULAD-236150,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-255622-DDD-2013J,OULAD-255622,DDD,2013J,Completed,Fail,0
OULAD-263524-DDD-2013J,OULAD-263524,DDD,2013J,Completed,Fail,0
OULAD-271526-DDD-2013J,OULAD-271526,DDD,2013J,Completed,Pass,30
OULAD-279868-DDD-2013J,OULAD-279868,DDD,2013J,Completed,Pass,30
OULAD-289009-DDD-2013J,OULAD-289009,DDD,2013J,Completed,Pass,30
OULAD-309258-DDD-2013J,OULAD-309258,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-314956-DDD-2013J,OULAD-314956,DDD,2013J,Completed,Pass,30
OULAD-318574-DDD-2013J,OULAD-318574,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-335405-DDD-2013J,OULAD-335405,DDD,2013J,Completed,Distinction,30
OULAD-348050-DDD-2013J,OULAD-348050,DDD,2013J,Completed,Pass,30
OULAD-370336-DDD-2013J,OULAD-370336,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-373280-DDD-2013J,OULAD-373280,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-391638-DDD-2013J,OULAD-391638,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-439855-DDD-2013J,OULAD-439855,DDD,2013J,Completed,Pass,30
OULAD-442924-DDD-2013J,OULAD-442924,DDD,2013J,Completed,Pass,30
OULAD-472060-DDD-2013J,OULAD-472060,DDD,2013J,Completed,Fail,0
OULAD-473509-DDD-2013J,OULAD-473509,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-473640-DDD-2013J,OULAD-473640,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-482868-DDD-2013J,OULAD-482868,DDD,2013J,Completed,Pass,30
OULAD-485519-DDD-2013J,OULAD-485519,DDD,2013J,Completed,Pass,30
OULAD-487556-DDD-2013J,OULAD-487556,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-489990-DDD-2013J,OULAD-489990,DDD,2013J,Completed,Fail,0
OULAD-490297-DDD-2013J,OULAD-490297,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-493879-DDD-2013J,OULAD-493879,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-496373-DDD-2013J,OULAD-496373,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-501723-DDD-2013J,OULAD-501723,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-504602-DDD-2013J,OULAD-504602,DDD,2013J,Completed,Fail,0
OULAD-509102-DDD-2013J,OULAD-509102,DDD,2013J,Completed,Pass,30
OULAD-514218-DDD-2013J,OULAD-514218,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-522538-DDD-2013J,OULAD-522538,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-529073-DDD-2013J,OULAD-529073,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-541482-DDD-2013J,OULAD-541482,DDD,2013J,Completed,Pass,30
OULAD-542180-DDD-2013J,OULAD-542180,DDD,2013J,Completed,Pass,30
OULAD-544499-DDD-2013J,OULAD-544499,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-547784-DDD-2013J,OULAD-547784,DDD,2013J,Completed,Fail,0
OULAD-549337-DDD-2013J,OULAD-549337,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-550814-DDD-2013J,OULAD-550814,DDD,2013J,Completed,Pass,30
OULAD-551214-DDD-2013J,OULAD-551214,DDD,2013J,Completed,Pass,30
OULAD-554691-DDD-2013J,OULAD-554691,DDD,2013J,Completed,Pass,30
OULAD-558029-DDD-2013J,OULAD-558029,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-563847-DDD-2013J,OULAD-563847,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-564356-DDD-2013J,OULAD-564356,DDD,2013J,Completed,Pass,30
OULAD-566185-DDD-2013J,OULAD-566185,DDD,2013J,Completed,Pass,30
OULAD-571131-DDD-2013J,OULAD-571131,DDD,2013J,Completed,Pass,30
OULAD-571808-DDD-2013J,OULAD-571808,DDD,2013J,Completed,Pass,30
OULAD-571921-DDD-2013J,OULAD-571921,DDD,2013J,Completed,Distinction,30
OULAD-572281-DDD-2013J,OULAD-572281,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-572431-DDD-2013J,OULAD-572431,DDD,2013J,Completed,Pass,30
OULAD-572735-DDD-2013J,OULAD-572735,DDD,2013J,Completed,Pass,30
OULAD-572909-DDD-2013J,OULAD-572909,DDD,2013J,Completed,Fail,0
OULAD-573235-DDD-2013J,OULAD-573235,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-573646-DDD-2013J,OULAD-573646,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-574720-DDD-2013J,OULAD-574720,DDD,2013J,Completed,Pass,30
OULAD-575773-DDD-2013J,OULAD-575773,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-575798-DDD-2013J,OULAD-575798,DDD,2013J,Completed,Pass,30
OULAD-576233-DDD-2013J,OULAD-576233,DDD,2013J,Completed,Pass,30
OULAD-576453-DDD-2013J,OULAD-576453,DDD,2013J,Completed,Distinction,30
OULAD-577035-DDD-2013J,OULAD-577035,DDD,2013J,Completed,Distinction,30
OULAD-577279-DDD-2013J,OULAD-577279,DDD,2013J,Completed,Distinction,30
OULAD-578427-DDD-2013J,OULAD-578427,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-580714-DDD-2013J,OULAD-580714,DDD,2013J,Completed,Distinction,30
OULAD-583293-DDD-2013J,OULAD-583293,DDD,2013J,Completed,Pass,30
OULAD-583775-DDD-2013J,OULAD-583775,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-585098-DDD-2013J,OULAD-585098,DDD,2013J,Completed,Pass,30
OULAD-586550-DDD-2013J,OULAD-586550,DDD,2013J,Completed,Pass,30
OULAD-587310-DDD-2013J,OULAD-587310,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-587576-DDD-2013J,OULAD-587576,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-587641-DDD-2013J,OULAD-587641,DDD,2013J,Completed,Pass,30
OULAD-588460-DDD-2013J,OULAD-588460,DDD,2013J,Completed,Fail,0
OULAD-588566-DDD-2013J,OULAD-588566,DDD,2013J,Completed,Pass,30
OULAD-588824-DDD-2013J,OULAD-588824,DDD,2013J,Completed,Pass,30
OULAD-589569-DDD-2013J,OULAD-589569,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-589956-DDD-2013J,OULAD-589956,DDD,2013J,Completed,Pass,30
OULAD-590676-DDD-2013J,OULAD-590676,DDD,2013J,Completed,Pass,30
OULAD-590762-DDD-2013J,OULAD-590762,DDD,2013J,Completed,Fail,0
OULAD-590920-DDD-2013J,OULAD-590920,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-591648-DDD-2013J,OULAD-591648,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-592494-DDD-2013J,OULAD-592494,DDD,2013J,Completed,Pass,30
OULAD-595685-DDD-2013J,OULAD-595685,DDD,2013J,Completed,Pass,30
OULAD-596620-DDD-2013J,OULAD-596620,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-597755-DDD-2013J,OULAD-597755,DDD,2013J,Completed,Pass,30
OULAD-599837-DDD-2013J,OULAD-599837,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-600094-DDD-2013J,OULAD-600094,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-601566-DDD-2013J,OULAD-601566,DDD,2013J,Completed,Pass,30
OULAD-603049-DDD-2013J,OULAD-603049,DDD,2013J,Completed,Pass,30
OULAD-604723-DDD-2013J,OULAD-604723,DDD,2013J,Completed,Pass,30
OULAD-605070-DDD-2013J,OULAD-605070,DDD,2013J,Completed,Fail,0
OULAD-607427-DDD-2013J,OULAD-607427,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-610170-DDD-2013J,OULAD-610170,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-610537-DDD-2013J,OULAD-610537,DDD,2013J,Completed,Fail,0
OULAD-611593-DDD-2013J,OULAD-611593,DDD,2013J,Completed,Pass,30
OULAD-997948-DDD-2013J,OULAD-997948,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-1766513-DDD-2013J,OULAD-1766513,DDD,2013J,Completed,Pass,30
OULAD-1935774-DDD-2013J,OULAD-1935774,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2039190-DDD-2013J,OULAD-2039190,DDD,2013J,Completed,Distinction,30
OULAD-2082180-DDD-2013J,OULAD-2082180,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2094546-DDD-2013J,OULAD-2094546,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2134578-DDD-2013J,OULAD-2134578,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2232218-DDD-2013J,OULAD-2232218,DDD,2013J,Completed,Pass,30
OULAD-2288599-DDD-2013J,OULAD-2288599,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2314761-DDD-2013J,OULAD-2314761,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2327472-DDD-2013J,OULAD-2327472,DDD,2013J,Completed,Pass,30
OULAD-2336922-DDD-2013J,OULAD-2336922,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2340786-DDD-2013J,OULAD-2340786,DDD,2013J,Completed,Distinction,30
OULAD-2421961-DDD-2013J,OULAD-2421961,DDD,2013J,Completed,Fail,0
OULAD-2585270-DDD-2013J,OULAD-2585270,DDD,2013J,Completed,Pass,30
OULAD-2654602-DDD-2013J,OULAD-2654602,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-2677097-DDD-2013J,OULAD-2677097,DDD,2013J,Completed,Pass,30
OULAD-2697921-DDD-2013J,OULAD-2697921,DDD,2013J,Withdrawn,Withdrawn,0
OULAD-49119-DDD-2014B,OULAD-49119,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-53632-DDD-2014B,OULAD-53632,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-54810-DDD-2014B,OULAD-54810,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-71723-DDD-2014B,OULAD-71723,DDD,2014B,Completed,Fail,0
OULAD-75309-DDD-2014B,OULAD-75309,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-165178-DDD-2014B,OULAD-165178,DDD,2014B,Completed,Fail,0
OULAD-183331-DDD-2014B,OULAD-183331,DDD,2014B,Completed,Fail,0
OULAD-229499-DDD-2014B,OULAD-229499,DDD,2014B,Completed,Fail,0
OULAD-233868-DDD-2014B,OULAD-233868,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-240755-DDD-2014B,OULAD-240755,DDD,2014B,Completed,Distinction,30
OULAD-255622-DDD-2014B,OULAD-255622,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-267118-DDD-2014B,OULAD-267118,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-300592-DDD-2014B,OULAD-300592,DDD,2014B,Completed,Pass,30
OULAD-309258-DDD-2014B,OULAD-309258,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-361842-DDD-2014B,OULAD-361842,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-373795-DDD-2014B,OULAD-373795,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-386671-DDD-2014B,OULAD-386671,DDD,2014B,Completed,Distinction,30
OULAD-387289-DDD-2014B,OULAD-387289,DDD,2014B,Completed,Fail,0
OULAD-415695-DDD-2014B,OULAD-415695,DDD,2014B,Completed,Fail,0
OULAD-421242-DDD-2014B,OULAD-421242,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-470555-DDD-2014B,OULAD-470555,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-472651-DDD-2014B,OULAD-472651,DDD,2014B,Completed,Distinction,30
OULAD-484305-DDD-2014B,OULAD-484305,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-493879-DDD-2014B,OULAD-493879,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-498363-DDD-2014B,OULAD-498363,DDD,2014B,Completed,Pass,30
OULAD-501723-DDD-2014B,OULAD-501723,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-513687-DDD-2014B,OULAD-513687,DDD,2014B,Completed,Pass,30
OULAD-524137-DDD-2014B,OULAD-524137,DDD,2014B,Completed,Pass,30
OULAD-532988-DDD-2014B,OULAD-532988,DDD,2014B,Completed,Fail,0
OULAD-536999-DDD-2014B,OULAD-536999,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-543976-DDD-2014B,OULAD-543976,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-544499-DDD-2014B,OULAD-544499,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-546299-DDD-2014B,OULAD-546299,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-555132-DDD-2014B,OULAD-555132,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-556836-DDD-2014B,OULAD-556836,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-558029-DDD-2014B,OULAD-558029,DDD,2014B,Completed,Pass,30
OULAD-572043-DDD-2014B,OULAD-572043,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-573235-DDD-2014B,OULAD-573235,DDD,2014B,Completed,Fail,0
OULAD-575773-DDD-2014B,OULAD-575773,DDD,2014B,Completed,Fail,0
OULAD-583775-DDD-2014B,OULAD-583775,DDD,2014B,Completed,Pass,30
OULAD-587310-DDD-2014B,OULAD-587310,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-587576-DDD-2014B,OULAD-587576,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-589569-DDD-2014B,OULAD-589569,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-591648-DDD-2014B,OULAD-591648,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-604480-DDD-2014B,OULAD-604480,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-610170-DDD-2014B,OULAD-610170,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-610609-DDD-2014B,OULAD-610609,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-611520-DDD-2014B,OULAD-611520,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-611865-DDD-2014B,OULAD-611865,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-612283-DDD-2014B,OULAD-612283,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-612443-DDD-2014B,OULAD-612443,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-613667-DDD-2014B,OULAD-613667,DDD,2014B,Completed,Distinction,30
OULAD-616658-DDD-2014B,OULAD-616658,DDD,2014B,Completed,Pass,30
OULAD-616870-DDD-2014B,OULAD-616870,DDD,2014B,Completed,Pass,30
OULAD-617327-DDD-2014B,OULAD-617327,DDD,2014B,Completed,Pass,30
OULAD-617781-DDD-2014B,OULAD-617781,DDD,2014B,Completed,Pass,30
OULAD-618171-DDD-2014B,OULAD-618171,DDD,2014B,Completed,Fail,0
OULAD-619359-DDD-2014B,OULAD-619359,DDD,2014B,Completed,Distinction,30
OULAD-619851-DDD-2014B,OULAD-619851,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-621659-DDD-2014B,OULAD-621659,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-621675-DDD-2014B,OULAD-621675,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-622086-DDD-2014B,OULAD-622086,DDD,2014B,Completed,Pass,30
OULAD-623917-DDD-2014B,OULAD-623917,DDD,2014B,Completed,Fail,0
OULAD-624493-DDD-2014B,OULAD-624493,DDD,2014B,Completed,Distinction,30
OULAD-627416-DDD-2014B,OULAD-627416,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-628008-DDD-2014B,OULAD-628008,DDD,2014B,Completed,Pass,30
OULAD-628376-DDD-2014B,OULAD-628376,DDD,2014B,Completed,Pass,30
OULAD-630178-DDD-2014B,OULAD-630178,DDD,2014B,Completed,Pass,30
OULAD-631513-DDD-2014B,OULAD-631513,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-632856-DDD-2014B,OULAD-632856,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-633960-DDD-2014B,OULAD-633960,DDD,2014B,Completed,Distinction,30
OULAD-634648-DDD-2014B,OULAD-634648,DDD,2014B,Completed,Pass,30
OULAD-997948-DDD-2014B,OULAD-997948,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-1962854-DDD-2014B,OULAD-1962854,DDD,2014B,Completed,Pass,30
OULAD-2110039-DDD-2014B,OULAD-2110039,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-2333244-DDD-2014B,OULAD-2333244,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-2336922-DDD-2014B,OULAD-2336922,DDD,2014B,Completed,Pass,30
OULAD-2343809-DDD-2014B,OULAD-2343809,DDD,2014B,Completed,Pass,30
OULAD-2394090-DDD-2014B,OULAD-2394090,DDD,2014B,Completed,Distinction,30
OULAD-2436400-DDD-2014B,OULAD-2436400,DDD,2014B,Completed,Distinction,30
OULAD-2446778-DDD-2014B,OULAD-2446778,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-2595730-DDD-2014B,OULAD-2595730,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-2636552-DDD-2014B,OULAD-2636552,DDD,2014B,Withdrawn,Withdrawn,0
OULAD-8462-DDD-2014J,OULAD-8462,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-36385-DDD-2014J,OULAD-36385,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-53632-DDD-2014J,OULAD-53632,DDD,2014J,Completed,Fail,0
OULAD-54810-DDD-2014J,OULAD-54810,DDD,2014J,Completed,Pass,30
OULAD-75309-DDD-2014J,OULAD-75309,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-96874-DDD-2014J,OULAD-96874,DDD,2014J,Completed,Fail,0
OULAD-233868-DDD-2014J,OULAD-233868,DDD,2014J,Completed,Fail,0
OULAD-236150-DDD-2014J,OULAD-236150,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-260639-DDD-2014J,OULAD-260639,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-267118-DDD-2014J,OULAD-267118,DDD,2014J,Completed,Fail,0
OULAD-309258-DDD-2014J,OULAD-309258,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-361842-DDD-2014J,OULAD-361842,DDD,2014J,Completed,Fail,0
OULAD-373280-DDD-2014J,OULAD-373280,DDD,2014J,Completed,Fail,0
OULAD-373795-DDD-2014J,OULAD-373795,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-421242-DDD-2014J,OULAD-421242,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-470555-DDD-2014J,OULAD-470555,DDD,2014J,Completed,Fail,0
OULAD-487556-DDD-2014J,OULAD-487556,DDD,2014J,Completed,Pass,30
OULAD-508829-DDD-2014J,OULAD-508829,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-524020-DDD-2014J,OULAD-524020,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-528175-DDD-2014J,OULAD-528175,DDD,2014J,Withdrawn,Withdrawn,0
OULAD-543976-DDD-2014J,OULAD-543976,DDD,2014J,Withdrawn,Withdrawn,0
